Date,Open,High,Low,Close,Adj Close,Volume
3/10/2010,153.948746,156.877335,153.444153,154.097153,143.853622,22771045
3/11/2010,154.344498,154.89856,151.722626,152.44487,142.311203,13225081
3/12/2010,152.959351,154.156509,150.159393,150.565033,140.556305,18038608
3/15/2010,149.397568,153.493622,148.803925,152.187637,142.071075,17543044
3/16/2010,152.959351,155.99678,152.781265,155.541656,145.202133,14401329
3/17/2010,156.283707,157.461075,153.948746,154.443436,144.17691,18807902
3/18/2010,154.878769,156.125397,153.196808,154.40387,144.139984,10309081
3/19/2010,153.454056,155.620804,153.355118,155.066757,144.75882,9961296
3/22/2010,153.75087,154.987595,150.109924,150.426529,140.427017,15177582
3/23/2010,150.386948,152.059021,145.637894,146.290878,136.566284,24082386
3/25/2010,147.418793,149.001801,141.334045,143.500809,133.96167,44001415
3/26/2010,144.747437,149.753738,144.134018,148.358704,138.496658,39431276
3/29/2010,149.021591,150.28801,145.449905,146.548126,136.806442,26307691
3/30/2010,147.399002,150.3078,146.548126,149.585541,139.641953,27946856
3/31/2010,149.991196,151.673157,148.64563,149.931824,139.96521,16156899
4/1/2010,150.386948,154.344498,150.386948,153.879486,143.650452,20006815
4/5/2010,154.967819,155.927521,149.595444,154.631424,144.352417,16111998
4/6/2010,155.314102,155.511978,152.068909,153.18692,143.003922,11920952
4/7/2010,153.345215,157.906296,153.25618,157.381927,146.920059,20079249
4/8/2010,157.510544,157.70842,152.246994,153.958633,143.72435,11364522
4/9/2010,155.333893,161.141602,154.344498,160.211563,149.5616,29347237
4/12/2010,160.270935,160.270935,153.968536,154.552277,144.278534,29781931
4/13/2010,154.938126,155.670273,150.604614,153.295746,143.105515,49489395
4/15/2010,154.344498,157.787567,152.761475,153.424377,143.225601,30353385
4/16/2010,153.355118,156.214447,153.216599,155.284424,144.96199,17014035
4/19/2010,151.623688,154.24556,151.059738,153.513412,143.308716,18251422
4/20/2010,153.75087,158.074493,153.75087,156.788284,146.365891,21190375
4/21/2010,157.154358,160.676575,153.384796,160.162094,149.515427,24958473
4/22/2010,159.667404,169.125961,158.499924,165.55426,154.549149,53118709
4/23/2010,165.821396,167.899109,163.743683,167.097702,155.98999,28966138
4/26/2010,167.602295,170.333008,165.227768,168.354233,157.162979,15735528
4/27/2010,168.057419,169.145737,166.820679,167.513245,156.377914,22734583
4/28/2010,164.258163,166.988876,138.514297,162.566315,151.759827,19690948
4/29/2010,164.218597,168.176147,162.922501,166.721741,155.639023,41823624
4/30/2010,167.800171,173.835434,167.206543,172.667969,161.189987,30858379
5/3/2010,172.351364,174.666519,167.730911,169.076492,157.83725,23773791
5/4/2010,169.986725,172.054535,165.841187,166.652481,155.574371,18968476
5/5/2010,162.259598,166.533752,159.558578,165.19809,154.21666,18946811
5/6/2010,165.227768,165.227768,159.5289,160.963501,150.263565,24010448
5/7/2010,159.251862,159.251862,150.010986,150.931107,140.898071,28801931
5/10/2010,156.719025,161.66597,151.485168,160.993195,150.29129,22222064
5/11/2010,161.586823,162.061722,156.966385,158.282257,147.760544,21729699
5/12/2010,157.332458,160.656799,156.620087,158.826431,148.268585,19139875
5/13/2010,160.270935,165.603729,160.112625,164.40657,153.477737,23865686
5/14/2010,164.63414,165.227768,160.399551,161.517563,150.780792,13830264
5/17/2010,159.687195,159.687195,153.275955,156.164978,145.784012,24175191
5/18/2010,157.312668,157.312668,151.415909,152.830734,142.671417,22833144
5/19/2010,151.376343,151.376343,139.909332,141.462677,132.059036,42604941
5/20/2010,142.076096,144.905746,137.594162,140.869034,131.504883,32478158
5/21/2010,136.535522,141.343948,133.864166,140.463394,131.126205,42409395
5/24/2010,142.471848,146.310669,138.910049,139.889542,130.590485,27683087
5/25/2010,138.316422,138.395569,132.577972,133.260651,124.402237,22896567
5/26/2010,133.567352,141.264786,133.567352,140.394135,131.061539,26941684
5/27/2010,139.91922,148.408173,139.394852,146.775681,137.01886,46147010
5/28/2010,150.386948,153.09787,146.93399,148.309235,138.45047,39059693
5/31/2010,149.179901,151.237823,146.627274,149.397568,139.466461,22413182
6/1/2010,148.032211,150.070343,142.580673,143.45134,133.915512,24048880
6/2/2010,145.440002,148.378494,143.678894,147.646347,137.83165,28703946
6/3/2010,149.397568,152.761475,149.397568,151.821564,141.72934,24720427
6/4/2010,151.910599,153.523315,149.516281,152.682327,142.532883,17680584
6/7/2010,149.595444,149.595444,144.925522,145.85556,136.159927,27858317
6/8/2010,145.83577,149.694382,144.648499,145.598312,135.919769,26978136
6/9/2010,145.440002,147.359421,143.105057,144.064758,134.488144,33286679
6/10/2010,146.162262,150.87175,144.450623,150.208862,140.223846,24950044
6/11/2010,152.266785,152.939575,149.921936,151.356552,141.295227,26420786
6/14/2010,151.969971,152.919785,149.22937,150.436417,140.436279,17644648
6/15/2010,150.584824,152.167847,148.289444,150.327591,140.334671,16351196
6/16/2010,151.376343,155.927521,151.376343,154.413757,144.149185,26018942
6/17/2010,155.136017,159.390381,153.355118,158.737381,148.18544,23857959
6/18/2010,159.291443,160.676575,156.916916,158.658234,148.111542,20921856
6/21/2010,160.082947,162.922501,159.311234,159.746552,149.127502,19993034
6/22/2010,160.181885,160.181885,156.639877,157.837036,147.34494,15775037
6/23/2010,156.343063,159.667404,155.937408,156.531052,146.125763,17385856
6/24/2010,156.778397,157.866714,154.690781,155.373459,145.04512,15245467
6/25/2010,155.373459,156.125397,151.52475,152.148056,142.034119,17019276
6/28/2010,152.365723,157.085098,152.365723,156.174866,145.793259,12556784
6/29/2010,156.125397,156.125397,151.673157,152.553711,142.412796,14291135
6/30/2010,150.436417,154.710571,150.14949,154.047684,143.807465,17480177
7/1/2010,153.909164,154.364288,150.614502,150.931107,140.898071,12274979
7/2/2010,152.365723,153.523315,150.980576,151.653366,141.572296,12038767
7/5/2010,151.36644,154.295029,150.208862,151.020157,140.981201,16098868
7/6/2010,151.36644,152.721909,150.584824,151.95018,141.849396,14020533
7/7/2010,151.673157,152.345932,148.091568,148.596161,138.718353,12754144
7/8/2010,150.386948,151.594009,149.328308,149.625122,139.678894,11395778
7/9/2010,150.584824,152.860413,150.189072,152.504242,142.366623,15919247
7/12/2010,153.75087,156.956482,152.820847,156.352951,145.959488,22252204
7/13/2010,156.521149,159.232071,155.83847,158.678024,148.12999,14691923
7/14/2010,159.687195,161.230637,157.312668,158.302048,147.779022,13678058
7/15/2010,158.302048,160.676575,156.521149,160.181885,149.533905,15651496
7/16/2010,160.280823,165.395966,160.073059,164.713287,153.764084,26426881
7/19/2010,163.644745,165.010101,162.487167,163.30835,152.452545,9332836
7/20/2010,164.040497,164.832016,160.082947,160.884354,150.189682,8860549
7/21/2010,161.863846,163.427078,161.547241,162.328857,151.538162,9242644
7/22/2010,162.061722,166.217148,161.270218,165.62352,154.6138,13248283
7/23/2010,166.63269,167.592407,164.515411,165.900543,154.872406,13194906
7/26/2010,166.415039,166.454605,161.883636,162.497055,151.69519,8951373
7/27/2010,162.457474,167.790283,162.457474,167.117493,156.008469,14545160
7/28/2010,166.612915,169.877884,166.612915,169.145737,157.901886,14313133
7/29/2010,169.402985,172.005066,167.28569,171.500488,160.100113,18101253
7/30/2010,168.987442,170.333008,166.86026,167.473679,156.340958,10827028
8/2/2010,168.977539,170.74855,166.850357,167.671555,156.525696,11074418
8/3/2010,169.165527,169.383194,166.039063,166.573334,155.500488,14728713
8/4/2010,166.810791,167.800171,165.227768,167.097702,155.98999,7603626
8/5/2010,167.404419,171.510376,166.791,170.372589,159.04718,14736203
8/6/2010,170.174713,178.445984,169.828415,176.843185,165.087662,34896871
8/9/2010,177.832565,182.393646,177.100418,181.928635,169.835052,21464474
8/10/2010,183.036743,191.34761,175.556976,189.428192,179.769012,81052897
8/11/2010,190.407684,202.725571,190.269165,199.203339,189.0457,82490235
8/12/2010,199.262711,204.447098,196.007629,202.765137,192.425888,34680035
8/13/2010,203.220261,204.803284,199.361649,200.529129,190.303909,19571364
8/16/2010,201.211807,202.359497,196.43306,198.144699,188.041031,13504956
8/17/2010,198.837265,201.597656,197.481812,199.193451,189.036362,20910035
8/18/2010,200.647858,209.4534,200.449966,207.435059,196.857697,33446080
8/19/2010,205.792664,207.771439,204.199753,205.881714,195.383545,15331571
8/20/2010,203.556656,205.396912,200.420288,200.914978,190.670074,20173575
8/23/2010,201.805435,203.061951,199.064835,200.914978,190.670074,12888823
8/24/2010,201.023819,201.835114,199.282501,200.202621,189.994034,9869360
8/25/2010,199.361649,200.539017,194.533432,196.353912,186.341583,15772252
8/26/2010,195.898788,201.429474,195.334839,197.363083,187.299301,30891404
8/27/2010,197.283936,200.232315,195.324951,196.057098,186.059906,12903049
8/30/2010,198.669067,199.836548,193.959595,195.86911,185.8815,13117949
8/31/2010,194.909409,200.825943,194.187149,199.925598,189.73114,32532480
9/1/2010,200.845734,201.736176,198.500885,200.004745,189.806259,14422741
9/2/2010,202.03299,204.199753,200.647858,201.231583,190.970535,13703574
9/3/2010,201.854904,202.873978,199.905807,200.598373,190.369598,5986873
9/6/2010,201.755966,205.792664,201.755966,204.803284,194.360092,10815687
9/7/2010,204.407516,209.849152,204.407516,205.624466,195.13942,11105372
9/8/2010,204.803284,206.524811,203.052063,204.387741,193.965759,7991987
9/9/2010,204.605408,206.465454,199.589203,200.81604,190.576187,11910673
9/13/2010,202.072571,204.704346,201.300842,203.220261,192.857803,12417880
9/14/2010,204.803284,211.333237,202.824509,208.8004,198.153397,28712790
9/15/2010,210.739609,213.509888,201.657028,202.745346,192.407104,32875429
9/16/2010,202.923447,205.99054,201.835114,203.576447,193.195847,18527507
9/17/2010,205.594788,207.355896,203.714951,204.902222,194.453995,14344420
9/20/2010,205.782776,209.96788,205.199036,209.245636,198.575928,13433877
9/21/2010,209.354462,214.697159,208.048477,213.826492,202.923218,24206907
9/22/2010,217.447662,219.446213,209.601807,211.907089,201.101669,15792487
9/23/2010,212.520508,213.707764,210.244919,212.579865,201.740143,11276250
9/24/2010,211.135361,213.183395,210.175659,212.302841,201.477234,8037616
9/27/2010,215.785477,216.675934,211.788361,214.439911,203.505356,11043551
9/28/2010,213.5,214.697159,211.036423,213.806702,202.904449,8215034
9/29/2010,213.875961,219.61441,213.816605,218.941635,207.777527,20404829
9/30/2010,219.634201,220.633484,214.944504,217.289352,206.209518,15719417
10/1/2010,218.654709,228.548584,217.863205,220.465286,209.22348,34713076
10/4/2010,222.790344,226.965561,217.665314,225.392441,213.899399,17769624
10/5/2010,226.559921,226.599487,223.245468,224.462418,213.0168,10861094
10/6/2010,226.362045,227.737289,224.591034,225.323181,213.833664,14441525
10/7/2010,225.580429,227.163437,221.157867,223.344406,211.95578,9498570
10/8/2010,224.472305,225.511169,216.280182,218.249054,207.120255,13647423
10/11/2010,221.227112,229.290634,218.852585,227.875809,216.256134,13036338
10/12/2010,227.727402,230.507568,226.658859,228.865189,217.195053,14779922
10/13/2010,228.865189,233.990219,227.331635,232.77327,220.9039,13505826
10/14/2010,233.099777,236.463684,231.823456,234.138626,222.199585,13352852
10/15/2010,234.287033,235.434723,227.697708,228.756363,217.091797,9338355
10/18/2010,226.569809,233.050308,224.046875,231.308975,219.514236,15690758
10/19/2010,233.495529,235.078552,231.516754,232.337936,220.490753,10234859
10/20/2010,231.496964,232.901901,228.152832,229.072968,217.392242,7828280
10/21/2010,230.527359,233.188812,229.735855,230.942902,219.16684,10193262
10/22/2010,232.189529,232.516037,226.599487,227.331635,215.739716,10673084
10/25/2010,228.607956,235.454514,228.607956,234.613541,222.650299,9469365
10/26/2010,234.643219,237.453079,233.208603,236.414215,224.359146,14224144
10/27/2010,235.474304,237.848831,234.188095,236.671463,224.603287,8511909
10/28/2010,237.453079,239.431854,234.534378,235.988785,223.955429,16175042
10/29/2010,235.988785,236.800079,225.798096,229.340103,217.645767,10778624
11/1/2010,233.416382,234.455231,230.190964,231.635483,219.824097,7876703
11/2/2010,232.545715,232.70401,226.579712,228.400177,216.753754,11642340
11/3/2010,229.923843,235.850266,229.874374,234.59375,222.631516,8046298
11/4/2010,236.443909,245.368179,233.099777,244.190811,231.739212,18715401
11/8/2010,247.346954,253.263489,245.872772,251.156097,238.349319,14387391
11/9/2010,253.471268,256.053558,249.652237,251.284714,238.471375,19715842
11/10/2010,266.343201,266.738953,256.686768,257.735535,244.593277,28740933
11/11/2010,261.000519,261.831604,250.255753,252.481873,239.607513,19481339
11/12/2010,250.315125,255.440155,245.684784,246.604919,234.030212,15998145
11/15/2010,246.753326,248.890396,242.202133,247.782288,235.147552,14427209
11/16/2010,250.315125,250.414063,234.959824,238.5513,226.387268,18540530
11/18/2010,241.014877,244.774551,232.783173,243.537811,231.119507,25559314
11/19/2010,245.368179,246.357574,232.901901,235.276428,223.279388,16342448
11/22/2010,238.64035,244.121552,235.682068,242.93428,230.546768,10901483
11/23/2010,241.014877,243.270676,233.732986,240.12442,227.880173,17503687
11/24/2010,240.638901,249.464249,238.46225,241.183075,228.884872,20702923
11/25/2010,243.488342,247.327164,237.462967,238.600769,226.434235,18600774
11/26/2010,239.827606,240.995087,225.184662,230.814285,219.044769,23512958
11/29/2010,230.70546,236.295486,226.569809,234.682785,222.716034,11346172
11/30/2010,232.516037,246.209167,230.200867,244.368896,231.908234,18689167
12/1/2010,243.389404,257.834473,242.647369,254.618958,241.63562,30293120
12/2/2010,257.003387,262.880341,256.40976,261.228058,247.907715,28966482
12/3/2010,260.40686,266.48172,257.824585,260.149628,246.884277,28659135
12/6/2010,262.187775,273.466797,261.80191,268.688049,254.987305,44883612
12/7/2010,267.15451,267.589844,259.654938,264.245697,250.771454,24262518
12/8/2010,263.572906,266.521301,256.44931,264.384216,250.902939,37380826
12/9/2010,264.572205,265.155945,249.127853,252.06633,239.213165,27527774
12/10/2010,250.710876,250.908752,239.827606,246.872055,234.283752,22295766
12/13/2010,248.534225,256.014008,247.980164,252.729233,239.842255,16594175
12/14/2010,254.668427,260.208984,250.968109,258.418213,245.241165,19158776
12/15/2010,257.794891,264.166534,255.281845,261.772217,248.424133,18236064
12/16/2010,261.000519,270.775665,255.509399,266.541077,252.949829,19317192
12/20/2010,263.572906,269.885223,261.693085,267.332581,253.700943,14196879
12/21/2010,267.332581,269.885223,263.731232,267.134705,253.513184,10812054
12/22/2010,268.341766,271.369293,266.541077,270.132568,256.358185,12828124
12/23/2010,269.311371,271.982727,264.32486,267.678864,254.029587,10304407
12/24/2010,265.551697,266.936829,257.656372,258.457794,245.278702,16127932
12/27/2010,258.032349,261.376465,255.826004,257.458496,244.330353,8742582
12/28/2010,258.329163,258.665558,249.968842,251.086838,238.2836,18243573
12/29/2010,251.304504,253.263489,247.742706,252.06633,239.213165,15456785
12/30/2010,252.096024,258.230225,251.937714,257.270508,244.151978,14592932
12/31/2010,258.428101,260.387085,256.44931,258.893097,245.691818,8846131
1/3/2011,262.722046,264.166534,257.478302,258.912903,245.710602,8480698
1/4/2011,259.991333,261.317108,254.282562,256.924225,243.823318,11792059
1/5/2011,257.240845,259.199829,252.491776,253.837341,240.893845,7965283
1/6/2011,255.10376,257.418915,247.020462,249.523605,236.800095,11030563
1/7/2011,249.325729,249.988617,229.537979,235.513885,223.50473,21823221
1/10/2011,235.67218,238.818436,229.023499,232.842529,220.969589,24076605
1/11/2011,234.267242,237.235413,225.689255,229.152115,217.467377,21430559
1/12/2011,233.495529,242.024048,232.70401,241.014877,228.72522,24175519
1/13/2011,241.608505,246.743423,239.827606,244.715179,232.236862,28974199
1/14/2011,242.400024,242.400024,231.912506,233.970428,222.039993,17378776
1/17/2011,234.969711,235.078552,228.647522,233.26796,221.373322,12138596
1/18/2011,234.484909,239.154831,233.891281,237.364029,225.260544,14289937
1/19/2011,238.996521,239.016312,234.148529,236.018463,223.983597,12275924
1/20/2011,234.465134,237.848831,229.963409,236.404327,224.349777,11811864
1/21/2011,235.474304,238.244583,231.981766,234.959824,222.978943,10804575
1/24/2011,234.959824,237.017746,232.525925,235.137909,223.147934,6420389
1/25/2011,237.215622,237.215622,229.518188,230.725235,218.960266,12718970
1/27/2011,233.881393,237.354141,231.71463,236.631882,224.565735,21052972
1/28/2011,235.078552,235.454514,222.018631,227.618561,216.012024,15697246
1/31/2011,220.633484,229.340103,220.059647,226.975464,215.401703,12785820
2/1/2011,227.846115,227.846115,210.343857,211.541016,200.754272,25801333
2/2/2011,215.152283,223.383987,213.173508,220.485077,209.242264,22464911
2/3/2011,217.625748,230.428421,216.478058,228.90477,217.23262,14176336
2/4/2011,227.608673,235.464401,225.580429,227.727402,216.115295,24900735
2/7/2011,225.798096,229.508301,219.802399,226.836945,215.270248,17675020
2/8/2011,227.559204,229.102646,218.506302,220.089325,208.866684,15107437
2/9/2011,217.665314,221.187546,208.266144,212.44136,201.608719,24693875
2/10/2011,212.91626,221.009445,212.44136,218.160019,207.035782,15376154
2/11/2011,219.327499,231.516754,217.417969,226.1147,214.584824,18418788
2/14/2011,236.16687,241.766815,235.840378,239.283447,227.082077,22358249
2/15/2011,240.203583,246.931412,237.819153,244.843811,232.358917,20341477
2/16/2011,244.180908,246.298203,240.886261,245.061462,232.565445,8898446
2/17/2011,243.775269,248.227509,242.43959,247.069931,234.471512,8783062
2/18/2011,247.149078,248.910187,237.670746,238.5513,226.387268,13037718
2/21/2011,238.442459,239.174606,224.670181,229.884262,218.162186,22259966
2/22/2011,227.559204,228.350708,222.157135,224.957108,213.486267,12652636
2/23/2011,224.591034,230.131607,223.621429,226.352142,214.810165,10373475
2/24/2011,225.382553,225.95639,205.525528,208.642105,198.003204,27479492
2/25/2011,214.103531,222.612259,212.233582,219.782608,208.575638,23675008
2/28/2011,220.633484,222.889282,208.760834,214.251938,203.326965,32936017
3/1/2011,217.467438,226.767685,217.101364,225.946503,214.425217,16617058
3/3/2011,225.145096,234.425552,221.622879,232.802948,220.932037,24321630
3/4/2011,236.206451,236.364746,230.70546,232.654541,220.791199,16747431
3/7/2011,228.548584,228.548584,221.820755,223.195999,211.814957,15032881
3/8/2011,222.810135,230.507568,222.612259,229.963409,218.237289,11187862
3/9/2011,231.773987,232.802948,228.152832,230.190964,218.453247,8613937
3/10/2011,230.745026,232.486343,227.75708,230.527359,218.772491,9448044
3/11/2011,228.74646,231.912506,223.997406,230.05246,218.321808,10636263
3/14/2011,228.548584,233.436157,225.619995,232.664444,220.800598,7874601
3/15/2011,225.639786,229.528076,223.334518,225.995972,214.472153,9013856
3/16/2011,227.954956,232.387405,226.945786,230.824173,219.054153,9036527
3/17/2011,227.163437,230.012878,224.106232,225.570526,214.068405,9032721
3/18/2011,228.152832,228.152832,220.237732,221.118286,209.843185,12633716
3/21/2011,223.423553,224.274429,220.673065,221.860321,210.547379,9665340
3/22/2011,223.621429,226.312576,223.621429,224.808701,213.345428,10590215
3/23/2011,223.908356,226.510452,222.820038,224.96701,213.495651,8258485
3/24/2011,226.787476,229.91394,226.60939,229.003708,217.326523,5973436
3/25/2011,231.694839,235.850266,229.795212,234.257355,222.312286,8578910
3/28/2011,235.870056,242.973862,235.355576,242.202133,229.851929,10631114
3/29/2011,243.666428,246.55545,239.926544,245.259354,232.753265,10904318
3/30/2011,245.664993,249.068497,245.091156,247.149078,234.546661,8188538
3/31/2011,248.316559,249.503815,241.608505,247.020462,234.424576,12968559
4/1/2011,245.566055,247.327164,244.250168,245.724365,233.19458,6426352
4/4/2011,245.368179,248.929977,244.774551,248.17804,235.523132,6545193
4/5/2011,249.028915,254.252884,246.169586,253.352539,240.433777,9861795
4/6/2011,254.737686,257.972992,252.956787,256.983582,243.879684,12918993
4/7/2011,255.212585,257.636597,252.590714,255.440155,242.414932,7981152
4/8/2011,254.074799,254.806946,246.575241,247.999954,235.354126,6889310
4/11/2011,244.972427,247.327164,239.580261,241.321579,229.016296,6465806
4/13/2011,239.392273,247.871338,238.422684,247.1194,234.518463,10990760
4/15/2011,247.149078,251.106628,243.09259,244.546982,232.077225,7786713
4/18/2011,244.863586,249.879791,237.650955,238.610657,226.443604,8936854
4/19/2011,237.235413,240.21347,235.147797,237.710312,225.589157,8257848
4/20/2011,240.361877,248.445175,240.243149,247.693237,235.063049,9279930
4/21/2011,248.296768,248.929977,243.983032,246.110214,233.56076,6037869
4/25/2011,244.606354,248.732101,244.606354,245.872772,233.335403,3600964
4/26/2011,245.566055,250.710876,242.301071,249.582977,236.85643,5786749
4/27/2011,249.127853,251.858566,246.575241,247.248016,234.640533,6580068
4/28/2011,248.138474,248.979446,243.00354,243.844528,231.410599,6905431
4/29/2011,243.191528,256.577942,240.223358,244.744873,232.265015,6356607
5/2/2011,245.664993,246.159698,241.163284,242.469269,230.105453,5867512
5/3/2011,241.816284,242.766083,227.163437,230.151398,218.41568,10442426
5/4/2011,230.131607,232.684235,225.422119,229.39946,217.702087,8152829
5/5/2011,229.537979,232.466568,223.79953,225.016479,213.542587,5394325
5/6/2011,227.519623,239.036102,226.757797,237.443192,225.335663,11239677
5/9/2011,237.255203,237.927979,231.299088,232.872208,220.997772,6402004
5/10/2011,232.70401,238.135757,231.71463,234.732254,222.76297,7554666
5/11/2011,234.682785,240.421234,233.742874,239.758347,227.532776,8956174
5/12/2011,237.037537,241.410629,234.000107,234.880676,222.903839,9508238
5/13/2011,236.186661,244.22049,234.910355,239.639618,227.420105,10128121
5/16/2011,237.453079,241.371048,234.5047,240.569656,228.302689,12026138
5/17/2011,239.62973,241.014877,233.218491,235.276428,223.279388,7890571
5/18/2011,235.128021,235.266525,226.124588,227.391006,215.796051,12912545
5/19/2011,228.370499,230.675766,225.986069,227.727402,216.115295,10150008
5/20/2011,227.796646,233.87149,227.796646,231.249619,219.457916,7206966
5/23/2011,228.350708,228.350708,222.236298,223.492813,212.096634,9471877
5/24/2011,223.423553,225.966278,220.029953,221.988953,210.669449,10603819
5/25/2011,221.721817,225.966278,221.642654,224.353577,212.913498,9051142
5/26/2011,225.817871,231.259506,225.649673,230.012878,218.28421,14230926
5/27/2011,232.506134,232.506134,214.103531,215.458984,204.472458,36507473
5/30/2011,216.666046,218.001709,212.292938,213.183395,202.312897,14337441
5/31/2011,213.935333,217.685104,212.856903,216.735291,205.683701,21812058
6/1/2011,216.87381,217.071686,212.837112,213.687988,202.791763,12190917
6/2/2011,211.728989,211.728989,206.227997,207.415268,196.838898,13160850
6/3/2011,207.375687,209.354462,200.697327,202.587051,192.256882,18193522
6/6/2011,200.153152,204.170074,199.905807,202.567261,192.238098,10494787
6/7/2011,201.241486,204.565826,200.97435,203.259842,192.895355,10702375
6/8/2011,202.408966,206.514923,202.03299,203.526962,193.148865,10460791
6/9/2011,203.616013,204.001877,198.550354,202.062668,191.759216,15309118
6/10/2011,202.507904,202.695877,200.054214,201.755966,191.46817,10366693
6/13/2011,201.04361,201.587769,198.688858,199.91571,189.721756,9117445
6/14/2011,199.559525,199.836548,194.147568,194.711517,184.782928,18158005
6/15/2011,194.711517,197.501602,192.772324,196.719986,186.68898,17065451
6/16/2011,195.404099,197.679688,193.949692,194.642273,184.717224,8892139
6/17/2011,196.284653,196.413269,193.168076,194.108002,184.21019,7010420
6/20/2011,194.216827,194.70163,183.145584,184.224014,174.8302,12139966
6/21/2011,185.609161,187.934219,184.026138,185.252975,175.806686,15616489
6/22/2011,186.994293,187.103134,183.501755,185.193619,175.750366,10873971
6/23/2011,185.015518,188.369553,183.284088,186.994293,177.459213,14139804
6/24/2011,187.637405,192.416138,187.637405,191.23877,181.487259,12766323
6/27/2011,189.368835,194.79068,188.033157,193.474792,183.609268,10943666
6/28/2011,194.711517,195.997726,191.505905,194.850037,184.914398,8802407
6/29/2011,196.076874,200.400497,195.572296,197.313614,187.252365,15611249
6/30/2011,197.481812,198.649292,194.187149,196.729874,186.69838,12195990
7/1/2011,199.856339,199.856339,195.107285,196.828812,186.792252,9831675
7/4/2011,199.658463,202.794815,198.570129,200.182831,189.975266,10758485
7/5/2011,201.835114,203.497284,199.658463,201.033707,190.782745,11706177
7/6/2011,201.657028,205.387024,200.163055,204.902222,194.453995,12015444
7/7/2011,204.427307,209.38414,203.220261,208.849869,198.200333,13654837
7/8/2011,209.156586,212.579865,206.979935,208.562958,197.92807,9533475
7/11/2011,208.562958,210.343857,206.940353,208.335388,197.712112,5947490
7/12/2011,205.00116,206.287354,198.866959,202.804718,192.463455,10584332
7/13/2011,203.418137,207.474625,202.824509,206.920563,196.369415,7318116
7/14/2011,205.792664,214.004593,204.872543,211.353027,200.575882,11520113
7/15/2011,210.047028,210.145981,203.675385,204.417419,193.993927,8878692
7/18/2011,204.803284,207.068985,200.25209,200.806152,190.566803,8426639
7/19/2011,198.075439,198.303009,193.524261,194.70163,188.488342,15781460
7/20/2011,195.898788,197.0168,190.773758,191.713684,185.595734,9583774
7/21/2011,192.515076,194.899506,190.506622,193.326385,187.156982,6784341
7/22/2011,195.305161,198.866959,193.999161,197.274033,190.978653,10848728
7/25/2011,196.690292,200.232315,195.324951,199.143982,192.78894,6866089
7/26/2011,199.440796,200.469757,191.080475,192.544769,186.400314,9788931
7/27/2011,192.930634,193.494583,187.647293,189.507339,183.459824,8775628
7/28/2011,188.35965,191.149734,187.083344,188.122208,182.118866,8238114
7/29/2011,187.766022,189.151169,186.004913,187.607712,181.620804,6880178
8/1/2011,188.973068,191.337708,188.112305,190.259277,184.187744,5798914
8/2/2011,188.982971,190.536301,187.983688,189.250107,183.210785,8020515
8/3/2011,186.994293,186.994293,182.304596,183.660065,177.799133,9026071
8/4/2011,182.581635,183.7491,180.137848,180.850204,175.078934,18964954
8/5/2011,173.934372,176.50679,172.153488,176.031876,170.414383,12329189
8/8/2011,172.361252,172.54924,163.001648,163.783264,158.556641,15712513
8/9/2011,156.916916,162.457474,155.145905,157.12468,152.11055,25192785
8/10/2011,163.150055,168.077209,161.468094,167.048233,161.717407,15591080
8/11/2011,164.040497,170.758438,161.66597,167.998047,162.636932,19839717
8/12/2011,168.383911,168.383911,156.936691,158.302048,153.250336,26623265
8/16/2011,160.696365,162.239822,157.322556,158.608765,153.547272,11608592
8/17/2011,158.104172,158.331726,152.781265,154.116943,149.198776,12842158
8/18/2011,155.670273,155.789001,147.99263,148.813828,144.064911,12730058
8/19/2011,145.885239,146.389816,138.939728,140.958084,136.459839,28247800
8/22/2011,141.571503,146.84494,138.514297,145.83577,141.181885,22426448
8/23/2011,145.440002,147.794754,141.482452,143.975723,139.38121,18259149
8/24/2011,143.856995,145.796188,137.534805,138.662704,134.237717,18160077
8/25/2011,140.700836,142.828033,139.543259,141.334045,136.823792,17495480
8/26/2011,141.502243,144.915634,137.247879,138.217484,133.806717,15389329
8/29/2011,140.888824,145.717041,140.493073,144.579239,139.965439,17960125
8/30/2011,147.517731,148.091568,143.827301,146.884521,142.197174,16232188
9/2/2011,149.991196,151.039948,146.82515,149.348099,144.582138,19816233
9/5/2011,148.012421,150.189072,146.686646,149.041382,144.285187,10451048
9/6/2011,148.051987,153.078079,148.051987,151.534637,146.698883,19074648
9/7/2011,152.613068,154.473114,149.22937,152.187637,147.33107,14902265
9/8/2011,153.18692,156.916916,152.167847,156.451889,151.459198,13366123
9/9/2011,156.600311,156.600311,150.485886,151.356552,146.526474,10160626
9/12/2011,144.401154,147.616669,141.977158,144.796906,140.176178,11310876
9/13/2011,145.736832,146.627274,136.090302,138.118546,133.710938,16215981
9/14/2011,139.503677,142.125565,138.514297,140.987762,136.488571,11644242
9/15/2011,141.482452,150.7827,140.047852,149.595444,144.821579,13412005
9/16/2011,152.217316,161.764908,150.7827,160.132416,155.022278,33598796
9/19/2011,158.302048,162.952179,156.125397,159.984009,154.878616,16555452
9/20/2011,159.736664,165.029892,159.736664,164.436249,159.188782,14652145
9/21/2011,163.248993,165.12883,161.764908,163.100586,157.895737,11410808
9/22/2011,158.994629,159.835602,151.969971,153.00882,148.126022,11588731
9/23/2011,148.902863,150.189072,144.450623,145.291595,140.655075,21565164
